10,0
20,1
30,2
40,3
50,4
60,5
70,6
130,7
300,8
240,9
3830,10
3920,11
6400,12
6910,13
220,14
320,15
340,16
360,17
380,18
400,19
420,20
13250,21
16100,22
22000,23
500,24
17460,25
24740,26
22200,27
26800,28
1250,29
8880,30
29180,31
15520,32
37700,33
550,34
8980,35
41500,36
17450,37
3170,38
25900,39
24980,40
46000,41
20820,42
8190,43
49600,44
21090,45
33910,46
33930,47
50130,48
62100,49
31280,50
57300,51
41000,52
41050,53
41060,54
227780,55
18040,56
22380,57
62000,58
40800,59
9500,60
18700,61
58200,62
70400,63
41300,64
41800,65
42500,66
49900,67
55000,68
34330,69
63200,70
620,71
42910,72
15500,73
18500,74
26500,75
35460,76
38700,77
38720,78
63700,79
280,80
20920,81
105600,82
98200,83
4500,84
9480,85
55100,86
55140,87
107100,88
57690,89
113200,90
65800,91
9200,92
48950,93
92800,94
203770,95
110800,96
207610,97
98300,98
50300,99
1700,100
205100,101
730,102
49520,103
212680,104
200710,105
219150,106
215510,107
8870,108
200510,109
218680,110
228280,111
212070,112
218230,113
236390,114
3483,115
203160,116
227080,117
233450,118
322330,119
222730,120
241600,121
217140,122
39140,123
225080,124
248820,125
239350,126
218620,127
206420,128
236850,129
250320,130
250900,131
251990,132
253980,133
257350,134
213670,135
238010,136
245470,137
221910,138
260230,139
238430,140
261570,141
263980,142
39150,143
230230,144
232790,145
237990,146
273620,147
222880,148
225840,149
280220,150
236430,151
201810,152
294860,153
295690,154
237930,155
303390,156
306660,157
316790,158
318430,159
282070,160
334120,161
257510,162
346010,163
255710,164
232090,165
377160,166
391540,167
396660,168
368230,169
496300,170
231430,171
461640,172
379720,173
273350,174
80,175
4000,176
6880,177
2200,178
2270,179
2290,180
2360,181
2370,182
2390,183
9010,184
9050,185
9060,186
2590,187
4290,188
8600,189
17120,190
17470,191
27000,192
23700,193
12830,194
40200,195
40210,196
39900,197
48800,198
70100,199
70120,200
9940,201
57600,202
60600,203
12220,204
47810,205
39670,206
72200,207
65070,208
31700,209
21100,210
91900,211
70000,212
91600,213
104200,214
22600,215
22610,216
92100,217
104600,218
98500,219
94200,220
7600,221
37100,222
16450,223
97000,224
3270,225
15900,226
15920,227
15930,228
15950,229
15960,230
15970,231
16020,232
16040,233
16060,234
32120,235
22650,236
98800,237
22230,238
34830,239
61100,240
107200,241
111800,242
17710,243
63000,244
102840,245
55230,246
115100,247
80310,248
65730,249
61310,250
1600,251
41900,252
105450,253
48000,254
115110,255
207170,256
207650,257
108200,258
102600,259
208600,260
209610,261
207690,262
205610,263
104900,264
205530,265
16810,266
211360,267
98400,268
204180,269
207730,270
204100,271
207080,272
209790,273
212010,274
214360,275
201790,276
108700,277
204220,278
33600,279
214790,280
72000,281
218640,282
209540,283
214560,284
206440,285
220780,286
221260,287
215790,288
219910,289
220860,290
65740,291
211160,292
43100,293
217790,294
223220,295
4920,296
38600,297
223470,298
20540,299
209190,300
226120,301
221640,302
105000,303
209950,304
71230,305
71240,306
71250,307
71260,308
222980,309
209270,310
224700,311
227300,312
204080,313
219890,314
223850,315
286080,316
218060,317
217920,318
227260,319
232950,320
230150,321
225420,322
233740,323
235360,324
234900,325
233720,326
234710,327
220900,328
210770,329
22300,330
235250,331
224760,332
234650,333
236730,334
215690,335
236090,336
268540,337
231160,338
242760,339
242920,340
243120,341
228960,342
242110,343
238050,344
95000,345
201420,346
244770,347
244890,348
225640,349
246420,350
40300,351
207930,352
234390,353
246680,354
214770,355
241620,356
243780,357
244590,358
248470,359
248490,360
248710,361
209000,362
239820,363
250460,364
250580,365
214550,366
111900,367
251530,368
252170,369
252310,370
252370,371
252490,372
252570,373
252830,374
252910,375
253410,376
253630,377
253650,378
253880,379
3480,380
3600,381
255320,382
241540,383
224860,384
204560,385
219780,386
231140,387
58610,388
205650,389
255870,390
29900,391
91100,392
207040,393
217690,394
57740,395
245620,396
247120,397
239160,398
233130,399
9350,400
9420,401
39650,402
39690,403
214870,404
257690,405
231720,406
233210,407
235800,408
45500,409
258880,410
258890,411
258950,412
259530,413
259620,414
259780,415
212480,416
259870,417
259890,418
207750,419
252150,420
262260,421
262830,422
263080,423
263360,424
263520,425
263700,426
264140,427
264280,428
265930,429
266010,430
266330,431
266390,432
267060,433
267600,434
267610,435
267960,436
268850,437
270330,438
270550,439
267670,440
270750,441
270760,442
96200,443
237950,444
272990,445
273760,446
273940,447
208670,448
224480,449
12770,450
44340,451
12810,452
274560,453
275490,454
277430,455
277500,456
277590,457
34800,458
10270,459
279140,460
281410,461
246620,462
282100,463
282140,464
282800,465
283040,466
283180,467
283390,468
283880,469
286320,470
286540,471
258180,472
287840,473
288160,474
289760,475
291270,476
292410,477
115210,478
4880,479
115200,480
294230,481
294530,482
3050,483
200370,484
296470,485
296630,486
299580,487
300550,488
1500,489
1510,490
1520,491
1530,492
301190,493
301200,494
286690,495
287390,496
302120,497
244160,498
304460,499
306040,500
250400,501
306350,502
306410,503
63380,504
307760,505
308330,506
237850,507
312280,508
316080,509
317400,510
317610,511
318100,512
318230,513
318350,514
318950,515
319230,516
319270,517
319400,518
319970,519
289930,520
46250,521
287450,522
241260,523
323430,524
302510,525
214490,526
307690,527
326190,528
286880,529
297860,530
316260,531
327740,532
327370,533
327860,534
328880,535
329650,536
329830,537
330350,538
330370,539
330660,540
330840,541
331790,542
305620,543
332480,544
332710,545
334620,546
334840,547
335200,548
335240,549
337420,550
339200,551
339800,552
340300,553
340310,554
341500,555
341550,556
342360,557
343390,558
335660,559
344030,560
344040,561
344790,562
215080,563
301910,564
345440,565
346040,566
346110,567
407530,568
346140,569
346290,570
346900,571
347350,572
347430,573
347590,574
347560,575
348360,576
349260,577
349500,578
351340,579
351490,580
331160,581
353640,582
354500,583
354640,584
355950,585
356040,586
356570,587
359040,588
359050,589
359320,590
360640,591
360730,592
360750,593
361160,594
361190,595
362620,596
362890,597
363460,598
363490,599
363600,600
364270,601
365450,602
366990,603
238370,604
370510,605
370550,606
370640,607
371420,608
371500,609
371510,610
371670,611
372030,612
375250,613
375460,614
375510,615
267750,616
376870,617
312530,618
380700,619
208650,620
267490,621
383330,622
383560,623
383800,624
384480,625
383870,626
384740,627
367580,628
385080,629
385830,630
387840,631
388080,632
388160,633
391070,634
391420,635
394310,636
394540,637
395270,638
396260,639
398710,640
399430,641
402670,642
403560,643
403570,644
403900,645
403740,646
404480,647
405640,648
408940,649
410210,650
411960,651
412600,652
413150,653
272890,654
415420,655
416550,656
418070,657
418910,658
427520,659
431240,660
432020,661
433950,662
264240,663
438010,664
438020,665
438030,666
438080,667
438180,668
310380,669
4720,670
203750,671
444480,672
448630,673
448660,674
449200,675
449540,676
451880,677
454200,678
454890,679
463210,680
463220,681
466840,682
469730,683
485330,684
485890,685
397060,686
1200,687
1230,688
1280,689
3720,690
32360,691
22310,692
22350,693
2820,694
201310,695
230410,696
224500,697
214730,698
238240,699
248390,700
2870,701
252110,702
226620,703
265950,704
211820,705
275850,706
292330,707
226860,708
247080,709
324260,710
275670,711
340580,712
344850,713
351510,714
365300,715
298180,716
370360,717
372190,718
383120,719
388880,720
234140,721
396890,722
404410,723
364360,724
454060,725
466170,726
1300,727
6850,728
12100,729
12230,730
12120,731
12250,732
12140,733
12150,734
16600,735
12360,736
17300,737
12200,738
11590,739
40700,740
33610,741
3730,742
40930,743
3960,744
3980,745
7610,746
7660,747
7730,748
7760,749
7770,750
40950,751
40970,752
41700,753
70300,754
35130,755
227560,756
63710,757
95300,758
92000,759
57900,760
67370,761
207570,762
204060,763
6860,764
6900,765
200390,766
209830,767
205910,768
108710,769
202750,770
107800,771
108500,772
207420,773
214970,774
219680,775
230980,776
228300,777
65930,778
206190,779
231040,780
261760,781
296490,782
326120,783
358170,784
358180,785
358190,786
358200,787
358210,788
358220,789
358230,790
358240,791
358250,792
358260,793
358270,794
358280,795
358290,796
358300,797
358310,798
358320,799
358330,800
358340,801
358350,802
358360,803
358370,804
358380,805
358390,806
358400,807
358410,808
358440,809
368340,810
370240,811
371180,812
373360,813
205950,814
2600,815
6920,816
8400,817
11240,818
3700,819
36000,820
45700,821
28000,822
32500,823
2450,824
2500,825
91700,826
94590,827
63500,828
99700,829
45000,830
93200,831
102500,832
24420,833
26900,834
201570,835
6120,836
41100,837
213030,838
8200,839
8210,840
8240,841
8250,842
8260,843
8270,844
8280,845
8290,846
214250,847
214830,848
219640,849
211400,850
227200,851
368730,852
51100,853
99900,854
109600,855
113400,856
208090,857
215120,858
209870,859
242720,860
224260,861
245550,862
227100,863
221040,864
230050,865
232770,866
222480,867
234190,868
238210,869
237110,870
218820,871
207140,872
242530,873
245280,874
250180,875
251130,876
251470,877
253150,878
247660,879
247910,880
261180,881
246580,882
242700,883
261640,884
257750,885
221100,886
268870,887
235460,888
273110,889
274310,890
275200,891
254700,892
285900,893
286160,894
20510,895
298630,896
108600,897
246110,898
304930,899
307290,900
307670,901
311340,902
274290,903
312990,904
268420,905
227940,906
315260,907
298520,908
301970,909
229810,910
2640,911
10090,912
239140,913
327510,914
330830,915
331470,916
304240,917
343750,918
287290,919
39120,920
235540,921
45770,922
248610,923
274270,924
374570,925
383790,926
418340,927
350280,928
13240,929
16720,930
43190,931
209120,932
239430,933
42170,934
210950,935
20530,936
20550,937
209080,938
211260,939
111600,940
201480,941
204340,942
212160,943
223710,944
262410,945
233470,946
44350,947
230310,948
245170,949
248530,950
241720,951
249650,952
242570,953
225280,954
238320,955
250110,956
252630,957
255370,958
281050,959
263620,960
243800,961
287700,962
274190,963
290080,964
294810,965
301520,966
301640,967
224600,968
311690,969
291480,970
265590,971
313340,972
317620,973
319280,974
274170,975
323370,976
328070,977
268050,978
323470,979
337630,980
242680,981
341980,982
314660,983
271590,984
307780,985
107410,986
351570,987
355840,988
361700,989
365720,990
367120,991
367500,992
372000,993
377310,994
366080,995
383580,996
393420,997
299360,998
319510,999
332800,1000
354140,1001
388090,1002
394510,1003
236110,1004
435150,1005
290790,1006
394230,1007
363680,1008
18300,1009
24400,1010
48700,1011
57200,1012
43000,1013
46450,1014
40420,1015
15740,1016
15750,1017
57650,1018
249610,1019
33460,1020
200910,1021
203630,1022
207370,1023
207380,1024
207400,1025
204630,1026
223510,1027
265630,1028
286100,1029
264380,1030
209060,1031
230700,1032
220200,1033
225360,1034
244870,1035
244730,1036
248650,1037
248860,1038
252410,1039
253610,1040
264200,1041
266210,1042
275390,1043
275530,1044
116100,1045
290770,1046
296510,1047
302710,1048
310080,1049
315540,1050
321870,1051
343360,1052
353330,1053
363790,1054
363970,1055
384360,1056
385770,1057
12110,1058
12170,1059
12180,1060
12240,1061
35000,1062
205870,1063
204940,1064
221810,1065
204240,1066
233150,1067
209520,1068
246700,1069
242940,1070
239070,1071
239200,1072
253030,1073
242980,1074
262790,1075
263420,1076
274350,1077
290890,1078
232430,1079
316010,1080
317410,1081
265890,1082
271900,1083
304410,1084
335300,1085
360740,1086
317820,1087
474750,1088
23380,1089
32380,1090
65700,1091
65720,1092
202730,1093
64000,1094
207150,1095
215670,1096
214340,1097
209670,1098
200170,1099
220740,1100
223830,1101
80300,1102
219200,1103
200210,1104
212800,1105
29150,1106
248570,1107
216150,1108
228260,1109
219190,1110
200940,1111
235720,1112
243160,1113
205080,1114
244950,1115
243950,1116
248310,1117
249590,1118
237740,1119
251730,1120
252030,1121
252750,1122
253900,1123
254060,1124
257120,1125
249330,1126
241910,1127
258910,1128
260790,1129
262390,1130
263880,1131
264540,1132
264690,1133
266430,1134
267920,1135
267940,1136
270450,1137
271670,1138
272470,1139
274230,1140
235320,1141
257970,1142
276340,1143
277850,1144
278360,1145
278530,1146
283230,1147
284460,1148
285980,1149
292600,1150
293660,1151
293780,1152
256290,1153
296970,1154
297290,1155
298600,1156
299260,1157
299680,1158
300570,1159
300580,1160
239120,1161
305920,1162
307070,1163
307590,1164
308040,1165
310450,1166
259130,1167
404730,1168
312610,1169
312750,1170
313080,1171
313400,1172
269210,1173
314830,1174
255070,1175
315430,1176
315650,1177
240970,1178
317280,1179
319910,1180
7000,1181
8000,1182
8140,1183
224960,1184
225300,1185
322110,1186
322290,1187
323380,1188
325370,1189
305050,1190
327310,1191
327890,1192
328060,1193
328760,1194
329490,1195
330180,1196
331340,1197
332500,1198
222420,1199
335670,1200
337150,1201
337270,1202
341530,1203
341800,1204
310740,1205
343800,1206
345370,1207
222440,1208
345820,1209
349580,1210
351250,1211
355250,1212
356500,1213
356670,1214
297130,1215
359580,1216
359870,1217
362680,1218
329460,1219
365770,1220
366230,1221
366250,1222
366260,1223
366270,1224
366280,1225
368160,1226
373480,1227
382900,1228
383980,1229
385710,1230
386070,1231
386990,1232
291550,1233
295790,1234
393360,1235
394690,1236
382490,1237
350210,1238
397500,1239
329440,1240
265750,1241
282210,1242
441550,1243
442210,1244
99300,1245
291150,1246
33900,1247
326960,1248
444640,1249
212500,1250
214420,1251
270370,1252
302830,1253
304050,1254
310370,1255
317360,1256
335330,1257
346330,1258
349480,1259
355180,1260
381990,1261
402840,1262
415860,1263
438040,1264
521200,1265
44200,1266
209690,1267
215710,1268
202270,1269
241320,1270
251430,1271
251490,1272
226960,1273
235980,1274
94400,1275
266130,1276
201040,1277
287980,1278
290260,1279
303210,1280
280740,1281
346180,1282
346420,1283
450700,1284
375820,1285
46400,1286
231310,1287
337360,1288
247950,1289
383150,1290
32350,1291
32420,1292
352400,1293
11020,1294
11610,1295
17080,1296
290930,1297
269670,1298
389570,1299
391460,1300
413850,1301
418040,1302
203290,1303
218130,1304
237310,1305
250600,1306
263540,1307
257710,1308
260410,1309
285580,1310
293540,1311
295550,1312
302610,1313
302380,1314
9880,1315
314970,1316
317470,1317
312150,1318
335150,1319
336670,1320
338180,1321
338540,1322
339120,1323
340810,1324
341720,1325
342570,1326
342980,1327
316390,1328
345650,1329
346120,1330
348700,1331
350020,1332
350700,1333
351790,1334
351800,1335
352160,1336
353360,1337
351140,1338
360870,1339
